invoice_id,subscription_id,customer_id,product_id,invoice_date,billing_start_date,billing_end_date,amount_usd,country,school_id,subscription_type,subscription_status,use_case,billing_frequency
inv_0000140,sub_000140,cust_00140,prod_002,2023-01-01,2023-01-01,2023-03-31,81.0,spain,sch_00140,starter,cancelled,b2c_course_sellers,quarterly
inv_0001123,sub_000141,cust_00053,prod_004,2023-12-01,2023-12-01,2023-12-31,99.0,united states,sch_00053,pro,cancelled,corporate_training,monthly
inv_0000375,sub_000142,cust_00042,prod_004,2023-04-01,2023-04-01,2023-04-30,99.0,netherlands,sch_00042,pro,cancelled,corporate_training,monthly
inv_0000144,sub_000143,cust_00100,prod_006,2023-02-01,2023-02-01,2024-01-31,948.0,brazil,sch_00100,pro,cancelled,b2b_course_sellers,annual
inv_0000146,sub_000144,cust_00071,prod_006,2023-02-01,2023-02-01,2024-01-31,948.0,germany,sch_00071,pro,cancelled,b2b_course_sellers,annual
inv_0000148,sub_000145,cust_00119,prod_006,2023-02-01,2023-02-01,2024-01-31,948.0,netherlands,sch_00119,pro,cancelled,corporate_training,annual
inv_0000381,sub_000147,cust_00052,prod_004,2023-04-01,2023-04-01,2023-04-30,99.0,united states,sch_00052,pro,cancelled,government_ngos,monthly
inv_0000377,sub_000148,cust_00045,prod_004,2023-04-01,2023-04-01,2023-04-30,99.0,netherlands,sch_00045,pro,cancelled,customer_training,monthly
inv_0000494,sub_000149,cust_00081,prod_007,2023-05-01,2023-05-01,2023-05-31,299.0,brazil,sch_00081,learning_center,cancelled,b2b_course_sellers,monthly
inv_0000406,sub_000150,cust_00093,prod_007,2023-04-01,2023-04-01,2023-04-30,299.0,france,sch_00093,learning_center,cancelled,corporate_training,monthly
inv_0000155,sub_000151,cust_00056,prod_009,2023-02-01,2023-02-01,2024-01-31,2988.0,india,sch_00056,learning_center,active,government_ngos,annual
inv_0000586,sub_000152,cust_00089,prod_007,2023-06-01,2023-06-01,2023-06-30,299.0,canada,sch_00089,learning_center,cancelled,b2c_course_sellers,monthly
inv_0001036,sub_000153,cust_00057,prod_008,2023-11-01,2023-11-01,2024-01-31,852.0,netherlands,sch_00057,learning_center,cancelled,government_ngos,quarterly
inv_0000162,sub_000155,cust_00104,prod_003,2023-02-01,2023-02-01,2024-01-31,288.0,spain,sch_00104,starter,cancelled,corporate_training,annual
inv_0000166,sub_000157,cust_00060,prod_006,2023-02-01,2023-02-01,2024-01-31,948.0,united states,sch_00060,pro,cancelled,government_ngos,annual
inv_0001061,sub_000158,cust_00141,prod_004,2023-11-01,2023-11-01,2023-11-30,99.0,canada,sch_00141,pro,cancelled,b2b_course_sellers,monthly
inv_0002258,sub_000159,cust_00142,prod_004,2024-11-01,2024-11-01,2024-11-30,99.0,brazil,sch_00142,pro,active,b2c_course_sellers,monthly
inv_0000797,sub_000160,cust_00143,prod_002,2023-08-01,2023-08-01,2023-10-31,81.0,canada,sch_00143,starter,cancelled,government_ngos,quarterly
inv_0000234,sub_000161,cust_00144,prod_007,2023-02-01,2023-02-01,2023-02-28,299.0,canada,sch_00144,learning_center,cancelled,b2c_course_sellers,monthly
inv_0001013,sub_000162,cust_00002,prod_004,2023-11-01,2023-11-01,2023-11-30,99.0,brazil,sch_00002,pro,cancelled,government_ngos,monthly
inv_0001106,sub_000166,cust_00007,prod_004,2023-12-01,2023-12-01,2023-12-31,99.0,australia,sch_00007,pro,cancelled,customer_training,monthly
inv_0000241,sub_000167,cust_00059,prod_004,2023-03-01,2023-03-01,2023-03-31,99.0,canada,sch_00059,pro,cancelled,customer_training,monthly
inv_0000244,sub_000169,cust_00044,prod_009,2023-03-01,2023-03-01,2024-02-29,2988.0,united kingdom,sch_00044,learning_center,cancelled,b2c_course_sellers,annual
inv_0000246,sub_000171,cust_00091,prod_007,2023-03-01,2023-03-01,2023-03-31,299.0,brazil,sch_00091,learning_center,cancelled,customer_training,monthly
inv_0000248,sub_000172,cust_00101,prod_009,2023-03-01,2023-03-01,2024-02-29,2988.0,united kingdom,sch_00101,learning_center,active,b2c_course_sellers,annual
inv_0001111,sub_000173,cust_00021,prod_007,2023-12-01,2023-12-01,2023-12-31,299.0,united states,sch_00021,learning_center,cancelled,b2c_course_sellers,monthly
inv_0000251,sub_000174,cust_00084,prod_003,2023-03-01,2023-03-01,2024-02-29,288.0,united kingdom,sch_00084,starter,cancelled,government_ngos,annual
inv_0001107,sub_000176,cust_00008,prod_005,2023-12-01,2023-12-01,2024-02-29,282.0,brazil,sch_00008,pro,cancelled,corporate_training,quarterly
inv_0000256,sub_000177,cust_00016,prod_006,2023-03-01,2023-03-01,2024-02-29,948.0,france,sch_00016,pro,cancelled,customer_training,annual
inv_0000258,sub_000178,cust_00123,prod_005,2023-03-01,2023-03-01,2023-05-31,282.0,france,sch_00123,pro,cancelled,corporate_training,quarterly
inv_0001064,sub_000179,cust_00145,prod_004,2023-11-01,2023-11-01,2023-11-30,99.0,spain,sch_00145,pro,cancelled,b2c_course_sellers,monthly
inv_0001906,sub_000180,cust_00146,prod_007,2024-08-01,2024-08-01,2024-08-31,299.0,spain,sch_00146,learning_center,cancelled,b2b_course_sellers,monthly
inv_0001066,sub_000181,cust_00147,prod_004,2023-11-01,2023-11-01,2023-11-30,99.0,united states,sch_00147,pro,cancelled,b2c_course_sellers,monthly
inv_0000325,sub_000182,cust_00148,prod_009,2023-03-01,2023-03-01,2024-02-29,2988.0,united kingdom,sch_00148,learning_center,cancelled,b2b_course_sellers,annual
inv_0000329,sub_000185,cust_00082,prod_006,2023-04-01,2023-04-01,2024-03-31,948.0,germany,sch_00082,pro,cancelled,customer_training,annual
inv_0000515,sub_000186,cust_00139,prod_004,2023-05-01,2023-05-01,2023-05-31,99.0,united states,sch_00139,pro,cancelled,b2c_course_sellers,monthly
inv_0000688,sub_000187,cust_00107,prod_004,2023-07-01,2023-07-01,2023-07-31,99.0,brazil,sch_00107,pro,cancelled,b2c_course_sellers,monthly
inv_0001493,sub_000188,cust_00104,prod_006,2024-04-01,2024-04-01,2025-03-31,948.0,spain,sch_00104,pro,cancelled,corporate_training,annual
inv_0000335,sub_000189,cust_00098,prod_009,2023-04-01,2023-04-01,2024-03-31,2988.0,india,sch_00098,learning_center,cancelled,corporate_training,annual
inv_0000745,sub_000190,cust_00009,prod_007,2023-08-01,2023-08-01,2023-08-31,299.0,india,sch_00009,learning_center,cancelled,government_ngos,monthly
inv_0000338,sub_000192,cust_00124,prod_008,2023-04-01,2023-04-01,2023-06-30,852.0,france,sch_00124,learning_center,cancelled,customer_training,quarterly
inv_0001497,sub_000193,cust_00123,prod_008,2024-04-01,2024-04-01,2024-06-30,852.0,france,sch_00123,learning_center,cancelled,corporate_training,quarterly
inv_0000754,sub_000194,cust_00026,prod_001,2023-08-01,2023-08-01,2023-08-31,29.0,spain,sch_00026,starter,cancelled,customer_training,monthly
inv_0000690,sub_000195,cust_00109,prod_001,2023-07-01,2023-07-01,2023-07-31,29.0,brazil,sch_00109,starter,cancelled,corporate_training,monthly
inv_0000344,sub_000196,cust_00079,prod_006,2023-04-01,2023-04-01,2024-03-31,948.0,france,sch_00079,pro,active,b2c_course_sellers,annual
inv_0000945,sub_000197,cust_00072,prod_005,2023-10-01,2023-10-01,2023-12-31,282.0,germany,sch_00072,pro,cancelled,b2c_course_sellers,quarterly
inv_0000612,sub_000199,cust_00149,prod_001,2023-06-01,2023-06-01,2023-06-30,29.0,united kingdom,sch_00149,starter,cancelled,b2b_course_sellers,monthly
inv_0000712,sub_000200,cust_00150,prod_005,2023-07-01,2023-07-01,2023-09-30,282.0,spain,sch_00150,pro,cancelled,b2b_course_sellers,quarterly
inv_0001506,sub_000202,cust_00152,prod_009,2024-04-01,2024-04-01,2025-03-31,2988.0,india,sch_00152,learning_center,cancelled,b2c_course_sellers,annual
inv_0000752,sub_000203,cust_00023,prod_005,2023-08-01,2023-08-01,2023-10-31,282.0,spain,sch_00023,pro,cancelled,customer_training,quarterly
inv_0000438,sub_000204,cust_00047,prod_005,2023-05-01,2023-05-01,2023-07-31,282.0,brazil,sch_00047,pro,cancelled,b2b_course_sellers,quarterly
inv_0000583,sub_000205,cust_00085,prod_004,2023-06-01,2023-06-01,2023-06-30,99.0,netherlands,sch_00085,pro,cancelled,government_ngos,monthly
inv_0000441,sub_000206,cust_00040,prod_006,2023-05-01,2023-05-01,2024-04-30,948.0,india,sch_00040,pro,cancelled,corporate_training,annual
inv_0001285,sub_000207,cust_00019,prod_005,2024-02-01,2024-02-01,2024-04-30,282.0,brazil,sch_00019,pro,cancelled,government_ngos,quarterly
inv_0000968,sub_000208,cust_00136,prod_007,2023-10-01,2023-10-01,2023-10-31,299.0,india,sch_00136,learning_center,cancelled,corporate_training,monthly
inv_0000761,sub_000209,cust_00038,prod_007,2023-08-01,2023-08-01,2023-08-31,299.0,united kingdom,sch_00038,learning_center,cancelled,customer_training,monthly
inv_0000700,sub_000210,cust_00130,prod_007,2023-07-01,2023-07-01,2023-07-31,299.0,australia,sch_00130,learning_center,cancelled,government_ngos,monthly
inv_0000448,sub_000211,cust_00082,prod_009,2023-05-01,2023-05-01,2024-04-30,2988.0,germany,sch_00082,learning_center,active,customer_training,annual
inv_0000449,sub_000212,cust_00059,prod_007,2023-05-01,2023-05-01,2023-05-31,299.0,canada,sch_00059,learning_center,cancelled,customer_training,monthly
inv_0000451,sub_000213,cust_00094,prod_009,2023-05-01,2023-05-01,2024-04-30,2988.0,germany,sch_00094,learning_center,active,b2b_course_sellers,annual
inv_0000748,sub_000214,cust_00014,prod_001,2023-08-01,2023-08-01,2023-08-31,29.0,spain,sch_00014,starter,cancelled,customer_training,monthly
inv_0000770,sub_000215,cust_00067,prod_002,2023-08-01,2023-08-01,2023-10-31,81.0,france,sch_00067,starter,cancelled,customer_training,quarterly
inv_0002250,sub_000216,cust_00086,prod_004,2024-11-01,2024-11-01,2024-11-30,99.0,france,sch_00086,pro,active,corporate_training,monthly
inv_0002251,sub_000217,cust_00091,prod_004,2024-11-01,2024-11-01,2024-11-30,99.0,brazil,sch_00091,pro,active,customer_training,monthly
inv_0000458,sub_000218,cust_00103,prod_006,2023-05-01,2023-05-01,2024-04-30,948.0,india,sch_00103,pro,cancelled,government_ngos,annual
inv_0001907,sub_000220,cust_00154,prod_008,2024-08-01,2024-08-01,2024-10-31,852.0,india,sch_00154,learning_center,active,b2b_course_sellers,quarterly
inv_0000525,sub_000221,cust_00155,prod_003,2023-05-01,2023-05-01,2024-04-30,288.0,india,sch_00155,starter,cancelled,b2b_course_sellers,annual
inv_0001326,sub_000222,cust_00156,prod_008,2024-02-01,2024-02-01,2024-04-30,852.0,canada,sch_00156,learning_center,cancelled,b2b_course_sellers,quarterly
inv_0001698,sub_000223,cust_00155,prod_006,2024-06-01,2024-06-01,2025-05-31,948.0,india,sch_00155,pro,cancelled,b2b_course_sellers,annual
inv_0001992,sub_000224,cust_00030,prod_004,2024-09-01,2024-09-01,2024-09-30,99.0,australia,sch_00030,pro,cancelled,b2c_course_sellers,monthly
inv_0000531,sub_000225,cust_00138,prod_006,2023-06-01,2023-06-01,2024-05-31,948.0,australia,sch_00138,pro,cancelled,government_ngos,annual
inv_0000773,sub_000226,cust_00070,prod_004,2023-08-01,2023-08-01,2023-08-31,99.0,netherlands,sch_00070,pro,cancelled,b2b_course_sellers,monthly
inv_0002243,sub_000227,cust_00042,prod_007,2024-11-01,2024-11-01,2024-11-30,299.0,netherlands,sch_00042,learning_center,active,corporate_training,monthly
inv_0000537,sub_000229,cust_00060,prod_009,2023-06-01,2023-06-01,2024-05-31,2988.0,united states,sch_00060,learning_center,cancelled,government_ngos,annual
inv_0000766,sub_000230,cust_00052,prod_007,2023-08-01,2023-08-01,2023-08-31,299.0,united states,sch_00052,learning_center,cancelled,government_ngos,monthly
inv_0001121,sub_000231,cust_00045,prod_007,2023-12-01,2023-12-01,2023-12-31,299.0,netherlands,sch_00045,learning_center,cancelled,customer_training,monthly
inv_0001227,sub_000232,cust_00117,prod_001,2024-01-01,2024-01-01,2024-01-31,29.0,netherlands,sch_00117,starter,cancelled,corporate_training,monthly
inv_0001377,sub_000233,cust_00013,prod_002,2024-03-01,2024-03-01,2024-05-31,81.0,united kingdom,sch_00013,starter,cancelled,b2c_course_sellers,quarterly
inv_0000780,sub_000234,cust_00093,prod_004,2023-08-01,2023-08-01,2023-08-31,99.0,france,sch_00093,pro,cancelled,corporate_training,monthly
inv_0000872,sub_000235,cust_00102,prod_005,2023-09-01,2023-09-01,2023-11-30,282.0,brazil,sch_00102,pro,cancelled,customer_training,quarterly
inv_0001141,sub_000236,cust_00124,prod_005,2023-12-01,2023-12-01,2024-02-29,282.0,france,sch_00124,pro,cancelled,customer_training,quarterly
inv_0000549,sub_000237,cust_00044,prod_006,2023-06-01,2023-06-01,2024-05-31,948.0,united kingdom,sch_00044,pro,cancelled,b2c_course_sellers,annual
inv_0001699,sub_000238,cust_00157,prod_003,2024-06-01,2024-06-01,2025-05-31,288.0,brazil,sch_00157,starter,cancelled,corporate_training,annual
inv_0001152,sub_000239,cust_00158,prod_001,2023-12-01,2023-12-01,2023-12-31,29.0,united kingdom,sch_00158,starter,cancelled,government_ngos,monthly
inv_0000892,sub_000240,cust_00159,prod_007,2023-09-01,2023-09-01,2023-09-30,299.0,brazil,sch_00159,learning_center,cancelled,corporate_training,monthly
inv_0000977,sub_000242,cust_00151,prod_005,2023-10-01,2023-10-01,2023-12-31,282.0,spain,sch_00151,pro,cancelled,b2c_course_sellers,quarterly
inv_0001190,sub_000243,cust_00010,prod_004,2024-01-01,2024-01-01,2024-01-31,99.0,france,sch_00010,pro,cancelled,b2b_course_sellers,monthly
inv_0000620,sub_000245,cust_00039,prod_004,2023-07-01,2023-07-01,2023-07-31,99.0,spain,sch_00039,pro,cancelled,government_ngos,monthly
inv_0000622,sub_000246,cust_00119,prod_009,2023-07-01,2023-07-01,2024-06-30,2988.0,netherlands,sch_00119,learning_center,cancelled,corporate_training,annual
inv_0000624,sub_000247,cust_00103,prod_009,2023-07-01,2023-07-01,2024-06-30,2988.0,india,sch_00103,learning_center,cancelled,government_ngos,annual
inv_0001786,sub_000251,cust_00047,prod_002,2024-07-01,2024-07-01,2024-09-30,81.0,brazil,sch_00047,starter,active,b2b_course_sellers,quarterly
inv_0000633,sub_000252,cust_00022,prod_003,2023-07-01,2023-07-01,2024-06-30,288.0,netherlands,sch_00022,starter,cancelled,b2b_course_sellers,annual
inv_0000755,sub_000253,cust_00028,prod_004,2023-08-01,2023-08-01,2023-08-31,99.0,france,sch_00028,pro,cancelled,customer_training,monthly
inv_0000636,sub_000254,cust_00148,prod_006,2023-07-01,2023-07-01,2024-06-30,948.0,united kingdom,sch_00148,pro,cancelled,b2b_course_sellers,annual
inv_0001772,sub_000255,cust_00004,prod_005,2024-07-01,2024-07-01,2024-09-30,282.0,brazil,sch_00004,pro,active,b2c_course_sellers,quarterly
inv_0000639,sub_000256,cust_00111,prod_006,2023-07-01,2023-07-01,2024-06-30,948.0,netherlands,sch_00111,pro,cancelled,b2b_course_sellers,annual
inv_0000715,sub_000257,cust_00161,prod_003,2023-07-01,2023-07-01,2024-06-30,288.0,united kingdom,sch_00161,starter,cancelled,b2b_course_sellers,annual
inv_0000716,sub_000258,cust_00162,prod_004,2023-07-01,2023-07-01,2023-07-31,99.0,canada,sch_00162,pro,cancelled,customer_training,monthly
inv_0000980,sub_000259,cust_00163,prod_004,2023-10-01,2023-10-01,2023-10-31,99.0,spain,sch_00163,pro,cancelled,corporate_training,monthly
inv_0000718,sub_000260,cust_00164,prod_004,2023-07-01,2023-07-01,2023-07-31,99.0,india,sch_00164,pro,cancelled,b2c_course_sellers,monthly
inv_0002245,sub_000261,cust_00055,prod_004,2024-11-01,2024-11-01,2024-11-30,99.0,india,sch_00055,pro,active,b2c_course_sellers,monthly
inv_0001417,sub_000262,cust_00149,prod_004,2024-03-01,2024-03-01,2024-03-31,99.0,united kingdom,sch_00149,pro,cancelled,b2b_course_sellers,monthly
inv_0001773,sub_000263,cust_00006,prod_004,2024-07-01,2024-07-01,2024-07-31,99.0,australia,sch_00006,pro,cancelled,b2b_course_sellers,monthly
inv_0000723,sub_000264,cust_00065,prod_005,2023-08-01,2023-08-01,2023-10-31,282.0,germany,sch_00065,pro,cancelled,b2b_course_sellers,quarterly
inv_0000725,sub_000265,cust_00111,prod_009,2023-08-01,2023-08-01,2024-07-31,2988.0,netherlands,sch_00111,learning_center,cancelled,b2b_course_sellers,annual
inv_0001048,sub_000266,cust_00099,prod_007,2023-11-01,2023-11-01,2023-11-30,299.0,united states,sch_00099,learning_center,cancelled,corporate_training,monthly
inv_0000730,sub_000268,cust_00040,prod_009,2023-08-01,2023-08-01,2024-07-31,2988.0,india,sch_00040,learning_center,cancelled,corporate_training,annual
inv_0001693,sub_000269,cust_00132,prod_007,2024-06-01,2024-06-01,2024-06-30,299.0,spain,sch_00132,learning_center,cancelled,b2c_course_sellers,monthly
inv_0001563,sub_000270,cust_00017,prod_001,2024-05-01,2024-05-01,2024-05-31,29.0,india,sch_00017,starter,cancelled,customer_training,monthly
inv_0000733,sub_000271,cust_00085,prod_001,2023-08-01,2023-08-01,2023-08-31,29.0,netherlands,sch_00085,starter,cancelled,government_ngos,monthly
inv_0000737,sub_000273,cust_00129,prod_005,2023-08-01,2023-08-01,2023-10-31,282.0,united kingdom,sch_00129,pro,cancelled,b2b_course_sellers,quarterly
inv_0000739,sub_000274,cust_00098,prod_006,2023-08-01,2023-08-01,2024-07-31,948.0,india,sch_00098,pro,cancelled,corporate_training,annual
inv_0000808,sub_000276,cust_00165,prod_003,2023-08-01,2023-08-01,2024-07-31,288.0,netherlands,sch_00165,starter,cancelled,customer_training,annual
inv_0000809,sub_000277,cust_00166,prod_009,2023-08-01,2023-08-01,2024-07-31,2988.0,france,sch_00166,learning_center,cancelled,corporate_training,annual
inv_0001909,sub_000278,cust_00167,prod_003,2024-08-01,2024-08-01,2025-07-31,288.0,united states,sch_00167,starter,cancelled,corporate_training,annual
inv_0000811,sub_000279,cust_00168,prod_006,2023-08-01,2023-08-01,2024-07-31,948.0,netherlands,sch_00168,pro,cancelled,b2c_course_sellers,annual
inv_0002016,sub_000280,cust_00161,prod_006,2024-09-01,2024-09-01,2025-08-31,948.0,united kingdom,sch_00161,pro,cancelled,b2b_course_sellers,annual
inv_0001045,sub_000281,cust_00092,prod_004,2023-11-01,2023-11-01,2023-11-30,99.0,india,sch_00092,pro,cancelled,customer_training,monthly
inv_0000956,sub_000282,cust_00109,prod_004,2023-10-01,2023-10-01,2023-10-31,99.0,brazil,sch_00109,pro,cancelled,corporate_training,monthly
inv_0000818,sub_000284,cust_00071,prod_009,2023-09-01,2023-09-01,2024-08-31,2988.0,germany,sch_00071,learning_center,cancelled,b2b_course_sellers,annual
inv_0002002,sub_000285,cust_00065,prod_008,2024-09-01,2024-09-01,2024-11-30,852.0,germany,sch_00065,learning_center,active,b2b_course_sellers,quarterly
inv_0000822,sub_000286,cust_00016,prod_009,2023-09-01,2023-09-01,2024-08-31,2988.0,france,sch_00016,learning_center,cancelled,customer_training,annual
inv_0000970,sub_000287,cust_00139,prod_007,2023-10-01,2023-10-01,2023-10-31,299.0,united states,sch_00139,learning_center,cancelled,b2c_course_sellers,monthly
inv_0000824,sub_000288,cust_00001,prod_007,2023-09-01,2023-09-01,2023-09-30,299.0,canada,sch_00001,learning_center,cancelled,b2c_course_sellers,monthly
inv_0000826,sub_000289,cust_00023,prod_002,2023-09-01,2023-09-01,2023-11-30,81.0,spain,sch_00023,starter,cancelled,customer_training,quarterly
inv_0000828,sub_000290,cust_00138,prod_003,2023-09-01,2023-09-01,2024-08-31,288.0,australia,sch_00138,starter,cancelled,government_ngos,annual
inv_0001292,sub_000291,cust_00034,prod_004,2024-02-01,2024-02-01,2024-02-29,99.0,france,sch_00034,pro,cancelled,b2c_course_sellers,monthly
inv_0000830,sub_000292,cust_00069,prod_004,2023-09-01,2023-09-01,2023-09-30,99.0,australia,sch_00069,pro,cancelled,customer_training,monthly
inv_0000832,sub_000293,cust_00096,prod_006,2023-09-01,2023-09-01,2024-08-31,948.0,canada,sch_00096,pro,cancelled,b2c_course_sellers,annual
inv_0001142,sub_000294,cust_00130,prod_004,2023-12-01,2023-12-01,2023-12-31,99.0,australia,sch_00130,pro,cancelled,government_ngos,monthly
inv_0001244,sub_000295,cust_00169,prod_004,2024-01-01,2024-01-01,2024-01-31,99.0,united kingdom,sch_00169,pro,cancelled,government_ngos,monthly
